url_key,normalized_url,last_final_url,etag,last_modified,last_status_code,last_content_type,last_body_sha256,last_extracted_sha256,last_fetched_at,last_seen_run_id,not_modified_streak
b95b8da596bb7df96c7c341c88f1dd26514ffe07f47d6b36ff803fb279a20deb,https://void-agency.com/med-spas,https://www.void-agency.com/med-spas,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:43.733703+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
6e7d768ec4af9a078c014fe7cc0cc7aa3b4a789c0fb090b644b254a63c09bc17,https://void-agency.com/orthodontists,https://www.void-agency.com/orthodontists,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:45.914890+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
d9bad7ee0cd7762d0122d2eaeab9685d0589a20b177497d9a1e4fbf417b176e1,https://void-agency.com/plumbers,https://www.void-agency.com/plumbers,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:48.630305+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
24075ca87dd400469b75af9f845573ae73599ebe42d8ea5d79056f11063d7f85,https://www.void-agency.com/insights/case-study,https://www.void-agency.com/insights/case-study,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:51.019915+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
ce2dbfb6f9151c81ad8ede4ecdea5603ae00787088756fb10e4e61c1ca156464,https://www.void-agency.com/insights/data-maturity,https://www.void-agency.com/insights/data-maturity,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:52.815368+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
d819b5b22d61d805e9cf113f510c30661c1748f8b31c79f8e0f378b6da667942,https://void-agency.com/privacy,https://www.void-agency.com/privacy,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:54.641077+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
ac1c15813aee40fe01f5074f4598bc9e15382c5d7a433986f23ca7daa46417e1,https://void-agency.com/sitemap.xml,https://www.void-agency.com/sitemap.xml,"W/""a5fcb4b38c180f960c05e466cbcb4859""","Wed, 15 Apr 2026 18:50:03 GMT",200,application/xml,afccfd289fed04107821d50ada11c6ee51734f8418088dc8640d47ac6d2a2afa,,2026-04-19T19:22:56.414592+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
ef5d4ce10e410d156a54745f7cbaee123cfd1b885245506a021eb1e65bf52b41,https://void-agency.com/sitemap.xml.gz,https://www.void-agency.com/sitemap.xml.gz,,,404,text/plain; charset=utf-8,4319aecf59848fb3071dfd10beb548c4c1ffd651d13061e361525543980349cb,,2026-04-19T19:22:57.730940+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
4a5b976898b9126b617b393bd6817d93dbe9e60a6e4a40b2d12ff111173588ae,https://www.void-agency.com/,https://www.void-agency.com/,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:04 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:22:59.015639+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
afb96d0b22cfce890ac52cf21dbc0a6fbbc7712ed65b2533142fc015cf903154,https://www.void-agency.com/privacy,https://www.void-agency.com/privacy,"W/""c685cc8e3b7522b18ce3f7a0e4a5be66""","Wed, 15 Apr 2026 18:50:10 GMT",200,text/html; charset=utf-8,1c0699c646cf7031221989755fa99f70122360604206e00af13aa73ff6d7ab2d,0e6081a0d08df6df7862893098e9c033c720c6eafb165be5f9a9c3307fa8f3df,2026-04-19T19:23:01.600476+00:00,8946f235-727a-4b28-b3d1-cb0b887325a9,0
