issue_id,run_id,url,severity,issue_code,title,description,evidence_json,issue_provenance,technical_seo_gate,verification_status,confidence_score,certainty_state,priority_score,page_importance,reach,urgency,affected_count,affected_ratio,template_cluster,affected_page_types
51,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
52,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/plumbers,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
56,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/plumbers,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
57,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/plumbers,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
58,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/dentists,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
62,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/dentists,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
63,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/dentists,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
64,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/builder-incentives,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
68,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/builder-incentives,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
69,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/builder-incentives,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
70,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/case-study,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
74,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/case-study,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
75,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/case-study,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
76,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/data-maturity,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
80,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/data-maturity,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
81,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/data-maturity,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
82,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/hvac,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
86,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/hvac,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
87,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/hvac,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
88,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/orthodontists,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
92,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/orthodontists,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
93,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/orthodontists,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
94,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/map-pack-playbook,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
98,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/map-pack-playbook,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
99,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/map-pack-playbook,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
100,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/recruiting,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
104,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/recruiting,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
105,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/recruiting,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
106,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/site-speed,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
110,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/site-speed,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
111,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/site-speed,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
112,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/lawyers,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
116,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/lawyers,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
117,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/lawyers,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
118,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/foundation-repair,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
122,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/foundation-repair,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
123,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/foundation-repair,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
124,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/smb-guide,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
128,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/smb-guide,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
129,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/smb-guide,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
130,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-cost-stack,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
134,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-cost-stack,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
135,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-cost-stack,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
136,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-market-2026,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
140,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-market-2026,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
141,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-market-2026,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
142,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/med-spas,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
146,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/med-spas,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
147,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/med-spas,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
148,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/auto-body,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
152,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/auto-body,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
153,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/auto-body,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
154,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-seo,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
158,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-seo,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
159,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/texas-seo,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
160,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/video-strategy,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
164,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/video-strategy,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
165,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/insights/video-strategy,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
166,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/lawyers,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
170,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/lawyers,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
171,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/lawyers,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
172,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/vets,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
176,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/vets,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
177,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/vets,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
178,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/smb-guide,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
182,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/smb-guide,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
183,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/smb-guide,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
184,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/med-spas,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
188,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/med-spas,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
189,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/med-spas,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
190,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/orthodontists,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
194,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/orthodontists,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
195,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/orthodontists,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
196,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/plumbers,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
200,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/plumbers,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
201,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/plumbers,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
202,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/case-study,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
206,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/case-study,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
207,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/case-study,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
208,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/data-maturity,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
212,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/data-maturity,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
213,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/insights/data-maturity,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,0.85,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
214,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/privacy,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
218,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/privacy,info,RAW_ONLY_THIN_CONTENT,Raw HTML thin content,Raw HTML appeared thin but rendered DOM had sufficient content.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,52,0.9455,content-template,"article,homepage,legal,other"
219,3c174164-cb26-4fb2-adad-387bab3dda2b,https://void-agency.com/privacy,info,RAW_ONLY_LOW_INTERNAL_LINKS,Raw HTML low internal links,Raw HTML had very few internal links but rendered DOM improved coverage.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
229,3c174164-cb26-4fb2-adad-387bab3dda2b,https://www.void-agency.com/privacy,info,RAW_ONLY_MISSING_H1,Raw HTML missing H1,Initial HTML had no H1 but rendered DOM included one.,{},raw_only,rendering,automated,55,Probable,3,1.0,sitewide,1.15,55,1.0,content-template,"article,homepage,legal,other"
